control-plcrt_3.2.2
2050;1;"Assertion failed: %1 line %2"
2050;10;"Can't add int-value '%1.%2'"
2050;11;"Can't add uint-value '%1.%2'"
2050;12;"Can't add real-value '%1.%2'"
2050;13;"Can't add string-value '%1.%2'"
2050;14;"Can't add interface '%1.%2'"
2050;20;"Can't read int-value '%1.%2'"
2050;21;"Can't read uint-value '%1.%2'"
2050;22;"Can't read real-value '%1.%2'"
2050;23;"Can't read string-value '%1.%2'"
2050;24;"Can't read interface: '%1.%2'"
2050;30;"Can't write int-value '%1.%2'"
2050;31;"Can't write uint-value '%1.%2'"
2050;32;"Can't write real-value '%1.%2'"
2050;33;"Can't write string-value '%1.%2'"
2050;40;"Int-value '%1.%2' out of range [%3..%4]"
2050;41;"Uint-value '%1.%2' out of range [%3..%4]"
2050;42;"Real-value '%1.%2' out of range [%3..%4]"
2050;43;"String-value '%1.%2' size error"
2050;44;"Interface-table '%1.%2' size error"
2050;45;"ShMemWrite Error received from [Station: %1] [Nr: %2]"
2050;46;"RecvShMemWrite Error wrong Hdl [Hdl: %1] [Offs: %2] [Size: %3]"
2050;1001;"Exception"
2050;1002;"Divide Error (bp=%1, pc=%2, regs=%3)"
2050;1003;"Debug Exception (bp=%1, pc=%2, regs=%3)"
2050;1004;"Non Maskable Interrupt (NMI) (bp=%1, pc=%2, regs=%3)"
2050;1005;"Breakpoint Exception (bp=%1, pc=%2, regs=%3)"
2050;1006;"Overflow Exception (bp=%1, pc=%2, regs=%3)"
2050;1007;"Bound Exception (bp=%1, pc=%2, regs=%3)"
2050;1008;"Invalid Opcode Exception (bp=%1, pc=%2, regs=%3)"
2050;1009;"FP NoDevice Exception"
2050;1010;"Double Fault Exception"
2050;1011;"FP Overrun Exception (bp=%1, pc=%2, regs=%3)"
2050;1012;"Invalid TSS Exception (bp=%1, pc=%2, regs=%3)"
2050;1013;"No Segment Exception (bp=%1, pc=%2, regs=%3)"
2050;1014;"Stack Exception (bp=%1, pc=%2, regs=%3)"
2050;1015;"General Protection Exception (bp=%1, pc=%2, regs=%3)"
2050;1016;"Page Fault (bp=%1, pc=%2, regs=%3)"
2050;1017;"Reserved Exception (bp=%1, pc=%2, regs=%3)"
2050;1018;"FP Error (bp=%1, pc=%2, regs=%3)"
2050;1019;"Bus Alignment Exception (bp=%1, pc=%2, regs=%3)"
2050;1020;"Task Stack exceeded"
2050;1021;"System function called in interrupt"
2050;1022;"Exception"
2110;100;"Target Hardware %1 not supported yet"
2110;101;"component KBus not linked yet"
2110;102;"intLine %1 not defined"
2110;103;"invalid Target Hardware %1"
2110;104;"intLine %1 out of range"
2110;105;"UOSIntID %1 out of range"
2110;106;"no intLine found for UOSIntID %1"
2110;200;"open Event %1 failed, last error %2"
2110;201;"close EventHandle %1 failed, last error %2"
2110;202;"create Event %1 failed, last error %2"
2110;203;"pulse Event %1(%2) failed, last error %3"
2110;300;"RtAttachInterruptVector(Ex) failed, intLine=%1 lastError=%2"
2110;301;"RtReleaseInterruptVector(Ex) failed, intLine=%1 handle=%2 lastError=%3"
2200;4;"cannot connect to KNet"
2200;11;"cannot write message-queue"
2200;12;"message-queue full"
2201;0;"no memory available in %1"
2201;1;"cDataSize = %1, mSize = %2"
2201;2;"Ilog Entry unknown %1"
2201;3;"cannot open file %1"
2201;4;"cannot create file %1"
2201;5;"cannot create temporary file %1"
2201;6;"cannot remove file %1"
2201;7;"cannot rename file %1"
2201;8;"cannot read from file %1, handle %2, elementsize %3, elementcount %4"
2201;9;"cannot write to file %1, handle %2, elementsize %3, elementcount %4"
2201;10;"cannot flush file %1"
2201;11;"cannot access file %1, hanele %2, filepos %3"
2201;16;"protocolqueue for protocol with type 0x%1 is full"
2201;20;"error adding protocol with type %1 to protocol manager"
2201;21;"cannot store entry for procotol with type %1"
2201;23;"cannot load entry for protocol with type %1"
2201;24;"cannot connect to KNet"
2201;26;"could not write message-queue for protocol with type %1"
2201;27;"Configuration error in maxEntries, default value %1 was used"
2201;28;"cannot write all parts of an IlogEntry"
2201;29;"cannot read all parts of an IlogEntry"
2201;30;"CRC value is not correct, Protocoltype: %1"
2201;31;"Next %1 messages valid (afterwards %2 messages lost caused by buffer overflow)"
2206;1;"Component is disabled"
2206;2;"PostmortemAnalyser cannot add Interface"
2206;3;"PostmortemAnalyser FatalErrorException %1"
2206;4;"ResetCause: %1"
2206;5;"PmaState: AnalyseNOK. Analyse data failed"
2208;101;"Component Housekeeper is not initialized"
2208;102;"CallbackFunc is invalid"
2208;103;"Priority is not supported"
2208;104;"Read invalid command (%1)"
2208;105;"Signalisation of task invalid"
2208;106;"%1 action failed"
2208;107;"Cycletime (%1) incompatible with TickTime"
2208;108;"Taskconfiguration for task %1 already changed."
2209;0;"no memory available (Function %1)"
2209;1;"invalid checkrange (Startindex %1 > Stopindex %2)"
2209;2;"invalid value storage %1"
2209;3;"invalid mode (Mode: %1)"
2209;5;"cannot create file %1"
2209;6;"cannot write to file %1, handle %2, elementsize %3, elementcount %4"
2209;7;"cannot read from file %1, handle %2, elementsize %3, elementcount %4"
2209;9;"cannot not close file %1, filehandle %2"
2209;12;"invalid datatype %1"
2209;14;"no shared memory-handle for variable %1"
2209;15;"cannot get shared-memory handle for the variable (errorVal: %1/Id: %2/Limit: %3/ profileName: %4/ VarName: %5)"
2209;16;"cannot perform a measure for variable %1"
2209;100;"Reserved"
2209;101;"invalid profiletype %1"
2209;102;"invalid datatype %1"
2209;104;"no sov-id available for the error-systemevent %1"
2209;105;"cannot write to message queue in profile %1 %2"
2209;106;"message queue is full in profile %1 %2"
2209;110;"sram is full - profile %1"
2209;111;"profile name: %1, variable name: %2, observer typ: %3, limit value: %4, actual value: %5"
2209;112;"Configuration error: %1; Reaction: %2"
2211;1;"Statusreport cannot create shared memory %1"
2211;2;"Statusreport Destinationpath same as Temporarypath %1"
2211;3;"Statusreport Zip-Archive creation failed"
2211;4;"Statusreport Destination Path is invalid"
2211;5;"Statusreport Temporary Path is invalid"
2211;6;"The specified file already exists"
2211;7;"Couldn't create the temporary folder"
2211;101;"Cannot create File %1"
2211;102;"Writing of Statusreport already activated"
2211;103;"Statusreport was not initialized"
2211;104;"Shared memory %1 cannot be read"
2211;105;"Statusreport cannot add Interface"
2211;106;"Statusreport Log-File access failed"
2211;107;"Already written max amount of Statusreports"
2211;108;"Statusreport Write not available on Submasters"
2212;1;"PCB Add (part %1): name: %2, swVersion: %3, addr: %4, hwVersion: %5, hwRevision: %6, funcVar: %7"
2212;2;"PCB Add (part %1): printNr: %2, serialNr: %3, orderNr: %4, deviceNr: %5, ibnTime: %6, runTime: %7"
2212;3;"PCB Changed (part %1): name: %2, old swVersion: %3, new swVersion: %4, addr: %5, hwVersion: %6, hwRevision: %7, funcVar: %8"
2212;4;"PCB Changed (part %1): printNr: %2, serialNr: %3, orderNr: %4, deviceNr: %5, ibnTime: %6, runTime: %7"
